image_id,image_path,class_label,xmin,ymin,xmax,ymax,azimuth,elevation,theta,qw,qx,qy,qz
n02690373_1087,Images/aeroplane_imagenet/n02690373_1087.JPEG,aeroplane,143,98,422,203,12.69555828542641,5.224832591296342,-2.9348484922182103,0.11157208137149514,0.04245674688337349,-0.030462886286752502,0.9923815334142377
n02690373_10898,Images/aeroplane_imagenet/n02690373_10898.JPEG,aeroplane,4,93,497,232,84.4006043997691,-6.60669715370557,0.0992988406624425,0.670645131414304,-0.04210558621303258,0.039347216786684264,0.7395363573558027
n02690373_1098,Images/aeroplane_imagenet/n02690373_1098.JPEG,aeroplane,54,103,454,282,35.41645299880735,-16.33838248540916,-7.963206928175728,0.2909575194268185,-0.15594320639038162,-0.02235772576277406,0.9436766238327597
n02690373_1119,Images/aeroplane_imagenet/n02690373_1119.JPEG,aeroplane,8,25,341,141,80.2511397398462,1.9111241528335108,1.1916387861819464,0.6442078639619999,0.0194518015919452,-0.0027969300619416926,0.7645979548799312
n02690373_1119,Images/aeroplane_imagenet/n02690373_1119.JPEG,aeroplane,69,178,294,242,228.49967723109043,2.699265879972838,-1.3496368904944176,0.9113331071483407,-0.020408418378810998,-0.016637715612018884,-0.41082678916282955
n02690373_1119,Images/aeroplane_imagenet/n02690373_1119.JPEG,aeroplane,258,108,499,242,160.147088169272,0.5405698475304533,2.984711357403694,0.9846635854991042,0.026466331753993804,-0.0001557043937274469,0.1724445778552559
n02690373_1131,Images/aeroplane_imagenet/n02690373_1131.JPEG,aeroplane,10,69,484,230,93.51294234224665,-11.994217932180852,2.6501003184014262,0.7259231555579264,-0.0548062447590191,0.09184253823270148,0.6794091520808444
n02690373_1134,Images/aeroplane_imagenet/n02690373_1134.JPEG,aeroplane,12,105,496,218,283.13679836976684,-16.476690845332033,4.809352449177766,0.6099142686633218,0.1379591369377267,0.05646054095880979,-0.7783213145808879
n02690373_11369,Images/aeroplane_imagenet/n02690373_11369.JPEG,aeroplane,21,44,499,206,260.4897176290742,-10.041790054030283,0.0866745000272391,0.7603185970833248,0.05711725829590864,0.06631563803712477,-0.643626821912925
n02690373_11488,Images/aeroplane_imagenet/n02690373_11488.JPEG,aeroplane,0,42,343,166,347.2081944582315,0.6167862324287201,1.5574762106813915,0.11145866305534272,-0.0038344537980885157,-0.014105875143401038,-0.9936615559034296
n02690373_1151,Images/aeroplane_imagenet/n02690373_1151.JPEG,aeroplane,7,67,495,282,295.559468669747,-29.94061278404917,1.5979931553198732,0.5119819446157977,0.22569994258149273,0.1263188175677894,-0.8191322119379831
n02690373_1161,Images/aeroplane_imagenet/n02690373_1161.JPEG,aeroplane,12,31,437,378,329.42932419212724,-44.89580961875903,12.955240000065253,0.2005412092390066,0.39347151637086,-0.0005570856648267342,-0.8971973466620013
n02690373_1171,Images/aeroplane_imagenet/n02690373_1171.JPEG,aeroplane,8,47,498,242,295.52837635175064,9.016667282553616,-1.2434537537562569,0.5310019030541306,-0.07225419409947652,-0.032775354633719014,-0.8436480821507039
n02690373_11799,Images/aeroplane_imagenet/n02690373_11799.JPEG,aeroplane,14,16,499,317,334.81961666788334,-20.574521501003392,-6.769701277414423,0.2243884645958274,0.16132224094141212,0.0955554319002678,-0.9562918544922995
n02690373_11908,Images/aeroplane_imagenet/n02690373_11908.JPEG,aeroplane,125,148,392,225,11.391204968861429,-11.768095044346762,-2.276448649430148,0.09667466182832618,-0.10395038520522416,-0.00949026181796165,0.9898273900568173
n02690373_12044,Images/aeroplane_imagenet/n02690373_12044.JPEG,aeroplane,58,41,454,184,91.85403671018432,0.2154647194613517,-0.2969758562926011,0.7184540887724163,-0.000554071411634689,-0.003153540064724897,0.6955670136774227
n02690373_1206,Images/aeroplane_imagenet/n02690373_1206.JPEG,aeroplane,127,141,254,185,4.548567525165071,-16.1291579458769,0.8385144310855642,0.040315556774632354,-0.13988739612844045,0.012806272415059902,0.9892634490736972
n02690373_1213,Images/aeroplane_imagenet/n02690373_1213.JPEG,aeroplane,12,119,490,262,267.37439163518604,1.635027188328651,-0.906607225113306,0.722947317810598,-0.015575207394324959,-0.004852923003720935,-0.6907105310645015
n02690373_1233,Images/aeroplane_imagenet/n02690373_1233.JPEG,aeroplane,172,75,314,125,3.6283260563776194,-1.4895080243923506,0.6670649597023347,0.03173024325417019,-0.012807037209676091,0.0062292806013308725,0.9993950007500194
n02690373_1235,Images/aeroplane_imagenet/n02690373_1235.JPEG,aeroplane,32,108,452,235,319.6604109196043,-6.578847739866939,7.69683443261398,0.3398441020569691,0.07684353727073495,-0.043157183328477344,-0.9363431607076359
n02690373_12505,Images/aeroplane_imagenet/n02690373_12505.JPEG,aeroplane,76,140,958,517,308.2428736716518,-23.78261236368194,-10.693347141088305,0.44251571247812677,0.1447882751582081,0.17158324108435372,-0.8682023905551489
n02690373_1279,Images/aeroplane_imagenet/n02690373_1279.JPEG,aeroplane,7,85,493,236,308.7625974786389,-21.83289585218475,2.523530385796262,0.4206927935165997,0.18006730679466074,0.06236702004457688,-0.8869631859991014
n02690373_13045,Images/aeroplane_imagenet/n02690373_13045.JPEG,aeroplane,24,47,497,264,303.27119208839173,-28.246320704527225,8.60887255379198,0.44330268472814316,0.24868646456327964,0.0515466029964316,-0.8596398779578374
n02690373_1306,Images/aeroplane_imagenet/n02690373_1306.JPEG,aeroplane,7,77,487,270,317.4999994988511,4.287282941912081,5.797221710656793,0.3634839294795053,-0.01650183017077627,-0.06063707248373409,-0.9294784925170434
n02690373_1341,Images/aeroplane_imagenet/n02690373_1341.JPEG,aeroplane,10,94,483,230,256.8620710412784,1.3227716892253696,-0.0441624002346521,0.7833018704568703,-0.007476749616740686,-0.008802837990977506,-0.6215342210990814
n02690373_1350,Images/aeroplane_imagenet/n02690373_1350.JPEG,aeroplane,12,77,490,218,265.31621977557546,-4.650414735814883,-0.7380612836515769,0.734966537898759,0.02275880327969472,0.03419679777809653,-0.6768580383389949
n02690373_1381,Images/aeroplane_imagenet/n02690373_1381.JPEG,aeroplane,4,82,494,245,287.48697327685807,-25.168493993338764,0.6132909612359265,0.5762453635934172,0.17877599668519423,0.12463765338631137,-0.7876838701564604
n02690373_1396,Images/aeroplane_imagenet/n02690373_1396.JPEG,aeroplane,8,25,493,177,45.82678102548355,-17.89706540230598,2.9126542438641487,0.3881174359036699,-0.1334527646343699,0.08366571376478661,0.9080502540604417
n02690373_14117,Images/aeroplane_imagenet/n02690373_14117.JPEG,aeroplane,15,64,421,222,336.63034381701783,-0.5285124021093425,2.119546361793281,0.2024076573166202,0.008261584244062821,-0.017178068036164465,-0.9791158258673592
n02690373_1416,Images/aeroplane_imagenet/n02690373_1416.JPEG,aeroplane,3,174,259,269,277.6203052849218,5.0797836717486815,-2.021028169661637,0.6572187154634921,-0.044946029828265656,-0.01592082603374851,-0.7521900968143606
n02690373_1436,Images/aeroplane_imagenet/n02690373_1436.JPEG,aeroplane,89,190,343,349,13.400785837430568,-30.92039932883901,-6.565702122765347,0.09711026731192951,-0.2707535694902248,-0.023764575542344585,0.9574431291414649
n02690373_1450,Images/aeroplane_imagenet/n02690373_1450.JPEG,aeroplane,5,4,497,336,317.48842063076853,-48.22638751841742,6.942815429997807,0.30723608320998486,0.400085517451797,0.09633031033476863,-0.8580547996543822
n02690373_1469,Images/aeroplane_imagenet/n02690373_1469.JPEG,aeroplane,3,28,497,266,325.94258894850697,7.089139525950887,6.361290300011081,0.29512022480786954,-0.04280586238088678,-0.0710278018680317,-0.9518543808886823
n02690373_1474,Images/aeroplane_imagenet/n02690373_1474.JPEG,aeroplane,8,28,490,242,313.57292461651286,10.46842660477569,1.0332903305306265,0.3932555121298678,-0.08029895256348625,-0.0442090643727686,-0.9148484787241911
n02690373_1491,Images/aeroplane_imagenet/n02690373_1491.JPEG,aeroplane,39,241,471,355,262.50000001458505,4.026114835230636,1.1531512597373283,0.7515708318706803,-0.015598759145980032,-0.033039613609818316,-0.6586397705322944
n02690373_1495,Images/aeroplane_imagenet/n02690373_1495.JPEG,aeroplane,21,119,448,278,313.8084239181498,-13.542505988344136,5.151206782492803,0.38426608762577374,0.1258507855229256,0.005156548076192667,-0.9145898335844225
n02690373_1506,Images/aeroplane_imagenet/n02690373_1506.JPEG,aeroplane,61,59,212,128,1.7274121750378897,-21.90459994554381,-0.6370210947531513,0.013743104598717956,-0.1900494509301888,-0.0025932751240411007,0.9816748994454598
n02690373_15392,Images/aeroplane_imagenet/n02690373_15392.JPEG,aeroplane,7,116,472,245,336.4028285656631,-2.401521015344968,-0.5850043779593611,0.20452904542052414,0.019469059286439556,0.00928094207365104,-0.9786228535161519
n02690373_1563,Images/aeroplane_imagenet/n02690373_1563.JPEG,aeroplane,2,105,496,243,297.38585299225764,-20.806670480420745,1.40738758031111,0.5091490934840107,0.16054872143227186,0.08350414200749745,-0.8414382727915724
n02690373_1570,Images/aeroplane_imagenet/n02690373_1570.JPEG,aeroplane,6,69,497,221,50.65062726778594,-0.6123333363423691,0.8706354138613931,0.42777549481853294,-0.0015799932999518555,0.009153067156475457,0.9038372923350533
n02690373_1589,Images/aeroplane_imagenet/n02690373_1589.JPEG,aeroplane,17,97,431,225,67.50000003807845,-1.3721491350643995,-0.0742133370286919,0.5555238397957234,-0.01031577350065241,0.006113933150146967,0.83141413751339
n02690373_15966,Images/aeroplane_imagenet/n02690373_15966.JPEG,aeroplane,6,49,427,195,79.60543898160425,4.446178621320313,1.5422976107156396,0.6392053518223679,0.03840725687767331,-0.014497445864408156,0.7679395971586462
n02690373_1615,Images/aeroplane_imagenet/n02690373_1615.JPEG,aeroplane,32,98,490,216,97.57706185065943,1.7412300248114985,-3.228204625122992,0.7521797133815059,-0.011180834789732823,-0.02998188895556888,0.6581806393729431
n02690373_1622,Images/aeroplane_imagenet/n02690373_1622.JPEG,aeroplane,8,36,497,257,275.9968425294844,-27.081357922721764,8.251489209182495,0.6363474578229622,0.2203458178036894,0.10428755278944066,-0.7318700293302536
n02690373_1627,Images/aeroplane_imagenet/n02690373_1627.JPEG,aeroplane,3,175,479,315,275.990113862749,1.555885617631109,0.0643274599486074,0.6691385922124242,-0.009713448368646337,-0.009502923137385693,-0.7430133833146005
n02690373_16620,Images/aeroplane_imagenet/n02690373_16620.JPEG,aeroplane,3,5,515,318,335.8616752355272,3.486616369731941,-0.2399163820903152,0.2089327507109487,-0.030186828937142047,-0.004314506036338293,-0.9774544726363161
n02690373_1663,Images/aeroplane_imagenet/n02690373_1663.JPEG,aeroplane,7,116,497,227,286.80105382651976,1.5460805365221126,2.149876614342467,0.5962615083874032,0.0003545578058886719,-0.023102243010217835,-0.8024577087125762
n02690373_1681,Images/aeroplane_imagenet/n02690373_1681.JPEG,aeroplane,7,12,497,260,281.7070392345727,-26.255058858527715,0.7645408962147394,0.6136183777469975,0.18023679272485013,0.13833935164311995,-0.7562072525613358
n02690373_1690,Images/aeroplane_imagenet/n02690373_1690.JPEG,aeroplane,8,60,495,225,100.79123215914686,-2.929604337913933,-2.4853612495304587,0.769678133376685,-0.03299577128946725,0.005869942671795218,0.6375518754202085
n02690373_17044,Images/aeroplane_imagenet/n02690373_17044.JPEG,aeroplane,43,30,631,206,64.7455838040482,-12.56303654139634,-3.0570351151033863,0.529556916567868,-0.10657244784090465,0.03616851020091076,0.8407756087959357
n02690373_1706,Images/aeroplane_imagenet/n02690373_1706.JPEG,aeroplane,34,55,459,291,27.456398502337617,-27.044886421247217,-3.0796113697240224,0.22455042689013488,-0.2332646122022259,0.030090580816057016,0.945652834513679
n02690373_1762,Images/aeroplane_imagenet/n02690373_1762.JPEG,aeroplane,61,129,461,250,87.54302088707121,-11.365248559165613,-12.699041498955774,0.6762542305616956,-0.14719345370991394,-0.011388589586624379,0.7217233561826747
n02690373_17937,Images/aeroplane_imagenet/n02690373_17937.JPEG,aeroplane,17,106,487,233,84.7626969953971,-4.838773907040448,-7.494981900981125,0.669983050614456,-0.07513257295898015,-0.01984250833782653,0.738298099166437
n02690373_181,Images/aeroplane_imagenet/n02690373_181.JPEG,aeroplane,33,49,422,205,58.16541064422528,7.051889439233687,-1.21600906351684,0.48569451662533636,0.048595260228738155,-0.03914798956130556,0.8718983725851828
n02690373_1819,Images/aeroplane_imagenet/n02690373_1819.JPEG,aeroplane,40,117,492,243,338.1383470992612,-1.253165327950832,2.2379609057279515,0.18936654855959348,0.014438130836328288,-0.01709991836231488,-0.9816513859087566
n02690373_1823,Images/aeroplane_imagenet/n02690373_1823.JPEG,aeroplane,7,81,467,197,279.20153682725896,4.166532768753839,2.719777088952939,0.6481558983251569,-0.0123048724198957,-0.041614667883658384,-0.7602701763175852
n02690373_1833,Images/aeroplane_imagenet/n02690373_1833.JPEG,aeroplane,18,77,492,252,267.4971427846071,-0.583979261379777,1.4952938330737695,0.7222643412467078,0.012949558675402803,-0.005341821069260257,-0.6914752311118856
n02690373_1841,Images/aeroplane_imagenet/n02690373_1841.JPEG,aeroplane,10,93,498,238,291.59446943423666,-0.9476842230631854,1.5520759744553765,0.5619598757901341,0.014452253208745686,-0.006552892743962444,-0.8270122671253511
n02690373_18412,Images/aeroplane_imagenet/n02690373_18412.JPEG,aeroplane,14,9,498,347,18.745470170196523,3.667870062257101,2.6506410729411165,0.1619991945511673,0.03533184992615792,0.017598216980740298,0.9860011278414784
n02690373_18534,Images/aeroplane_imagenet/n02690373_18534.JPEG,aeroplane,8,103,488,241,262.6647557572436,-11.700971817002578,3.330892127034966,0.744707791119599,0.0890004977528139,0.05741389664831068,-0.6589331238579346
n02690373_1874,Images/aeroplane_imagenet/n02690373_1874.JPEG,aeroplane,94,58,430,206,24.15362478159889,1.249568621710358,-0.0335880490992662,0.2092135140802211,0.010601670214972377,-0.002568041020131073,0.9778091405178094
n02690373_190,Images/aeroplane_imagenet/n02690373_190.JPEG,aeroplane,10,19,496,305,344.9574620132198,-12.177474561713773,4.48187302147623,0.12594449910159708,0.1101649331114644,-0.024673498480730728,-0.985592658825803
n02690373_190,Images/aeroplane_imagenet/n02690373_190.JPEG,aeroplane,0,0,1,1,343.3902089088762,-12.310538654128532,5.641125689045398,0.13821313587565223,0.11303695347686014,-0.032942855545292644,-0.9833791458479333
n02690373_1972,Images/aeroplane_imagenet/n02690373_1972.JPEG,aeroplane,10,88,483,289,48.07968565198843,4.0356953586792645,-0.7266872123198667,0.4073149409854341,0.029574312168145035,-0.020131463501035417,0.9125867756477298
n02690373_1975,Images/aeroplane_imagenet/n02690373_1975.JPEG,aeroplane,31,179,484,335,260.3459888590284,2.4667917542378293,-1.679369820381066,0.7636376063910556,-0.02507943214177501,-0.006994060978863554,-0.6451199200922332
n02690373_1986,Images/aeroplane_imagenet/n02690373_1986.JPEG,aeroplane,19,64,487,244,70.8825345193456,5.279540786653947,-1.1324712643013508,0.5795953165625128,0.031796308589064494,-0.034748169935453085,0.8135421491631804
n02690373_20011,Images/aeroplane_imagenet/n02690373_20011.JPEG,aeroplane,5,109,493,226,247.24741830554663,-2.802016749082257,10.45557239535121,0.827746970493889,0.08933091796122002,-0.0301644371725938,-0.5531229941563227
n02690373_201,Images/aeroplane_imagenet/n02690373_201.JPEG,aeroplane,8,75,499,261,318.56416367944365,-21.588120268029847,4.139644901972065,0.3409546834813151,0.18760554563799148,0.03302607964315148,-0.9205777213909926
n02690373_2025,Images/aeroplane_imagenet/n02690373_2025.JPEG,aeroplane,52,100,402,226,311.79703098882555,-4.968876468972387,-1.0604127256765383,0.408318964924576,0.035792179309616694,0.026139661729716282,-0.9117627218020307
n02690373_2038,Images/aeroplane_imagenet/n02690373_2038.JPEG,aeroplane,1,59,462,233,325.03355021668665,1.708058880014966,3.029417737731525,0.30066401114226704,-0.006271098889822066,-0.02968599173612404,-0.9532473800736091
n02690373_2042,Images/aeroplane_imagenet/n02690373_2042.JPEG,aeroplane,213,107,491,181,78.7474104111776,-11.93724328446019,-0.9584423380309864,0.6302424832405293,-0.08565632368940089,0.05953205095401772,0.7693590458557276
n02690373_2068,Images/aeroplane_imagenet/n02690373_2068.JPEG,aeroplane,7,46,496,252,277.4072094553151,9.188803806323603,0.8651008991856348,0.6582693559141931,-0.055212797581911686,-0.05851550295458508,-0.7484710668833258
n02690373_2070,Images/aeroplane_imagenet/n02690373_2070.JPEG,aeroplane,7,110,634,285,255.86828141870063,-16.57627481332767,11.941367018535573,0.7670283740618097,0.16932229148147493,0.04979925868067346,-0.6168609801457816
n02690373_2079,Images/aeroplane_imagenet/n02690373_2079.JPEG,aeroplane,33,61,340,153,78.62633613721621,-12.19588383138849,1.4384061308826994,0.6309558861675684,-0.0742743163466481,0.07695316324271295,0.7684114824159497
n02690373_2112,Images/aeroplane_imagenet/n02690373_2112.JPEG,aeroplane,58,88,360,214,212.07185308829585,-6.418561035393112,5.896222862548978,0.957516041992097,0.06479710078348075,0.03954846374403665,-0.2782090654046534
n02690373_2128,Images/aeroplane_imagenet/n02690373_2128.JPEG,aeroplane,19,56,499,220,274.6055799167851,2.103329476034264,-1.0680213398552971,0.6778544851393188,-0.0198077534184718,-0.005597094318011635,-0.7349079006353227
n02690373_2130,Images/aeroplane_imagenet/n02690373_2130.JPEG,aeroplane,288,207,376,241,124.14343999883992,19.61156093583272,-5.297435464526132,0.8733828325499801,0.03944794345868959,-0.17164115022434878,0.4540766489410308
n02690373_21313,Images/aeroplane_imagenet/n02690373_21313.JPEG,aeroplane,14,46,497,272,254.16552220717787,-26.13871386404832,9.445174982673116,0.7632368160150542,0.19986627677197044,0.1314292340561458,-0.6002077894562241
n02690373_2142,Images/aeroplane_imagenet/n02690373_2142.JPEG,aeroplane,10,89,497,222,290.2652579000132,-20.540322085362263,2.100228378246426,0.559743905234422,0.15656745789603083,0.0871114529188364,-0.8090642659586827
n02690373_2144,Images/aeroplane_imagenet/n02690373_2144.JPEG,aeroplane,24,118,333,235,242.34820754868417,2.309118696514957,-3.956853378513969,0.8545545976186218,-0.03995596916227879,0.0006373725347039796,-0.517821932688671
n02690373_2147,Images/aeroplane_imagenet/n02690373_2147.JPEG,aeroplane,14,75,494,236,285.76513945159843,5.245217014523131,-0.8433615534700262,0.6025336825184516,-0.0409223322693548,-0.02174900237798013,-0.7967468261925821
n02690373_2148,Images/aeroplane_imagenet/n02690373_2148.JPEG,aeroplane,10,71,495,219,273.15517101702955,1.5346889834240032,0.8220309577418542,0.6873621466463491,-0.004796219294783118,-0.014414938746760884,-0.7261559647755613
n02690373_2155,Images/aeroplane_imagenet/n02690373_2155.JPEG,aeroplane,28,143,476,283,45.15777956824706,-12.813592329711629,-6.397027283264825,0.37521400517205433,-0.1241625844758574,-0.008419629336245307,0.9185462496689327
n02690373_2159,Images/aeroplane_imagenet/n02690373_2159.JPEG,aeroplane,2,86,494,222,259.78123510958386,-1.1513136448552714,0.6148912616442962,0.7671858364117097,0.0105601466642056,0.004267489936932432,-0.6413237592989471
n02690373_21731,Images/aeroplane_imagenet/n02690373_21731.JPEG,aeroplane,21,151,480,307,275.86911807402294,1.956745679687744,-1.0041526912284533,0.6697444876249496,-0.018545669224259657,-0.004935089963287619,-0.7423436026100529
n02690373_2174,Images/aeroplane_imagenet/n02690373_2174.JPEG,aeroplane,181,35,342,150,1.0499843667127102,6.136187567802606,3.4391161260590235,0.0075394465232815535,0.05377095809950836,0.029472982266020287,0.9980897675697965
n02690373_2185,Images/aeroplane_imagenet/n02690373_2185.JPEG,aeroplane,27,86,489,215,254.5313392437919,-1.4051920351045175,1.302859107049932,0.7956407475969116,0.016471948843594833,0.002874405771911957,-0.6055379537701828
n02690373_21922,Images/aeroplane_imagenet/n02690373_21922.JPEG,aeroplane,8,4,485,314,331.61610460508905,7.097788151892988,6.86865694878949,0.24785645938663128,-0.04524462836115854,-0.0731136972996973,-0.9649738268015108
n02690373_2193,Images/aeroplane_imagenet/n02690373_2193.JPEG,aeroplane,18,63,485,241,296.11914291450967,-26.899603766223724,7.487847020696258,0.5005415560458478,0.23055444967135486,0.0688964474176273,-0.8315985064567939
n02690373_2240,Images/aeroplane_imagenet/n02690373_2240.JPEG,aeroplane,29,163,483,328,200.3506641116839,11.202115974213196,3.682628091091108,0.9796206696737344,0.01424165881374527,-0.10166585133284818,-0.17264001093310857
n02690373_2253,Images/aeroplane_imagenet/n02690373_2253.JPEG,aeroplane,3,7,497,290,209.91490457954387,-15.770172544224724,5.90466934727724,0.9538894357219092,0.08465070622738409,0.1191947291757958,-0.26214846726626406
n02690373_2254,Images/aeroplane_imagenet/n02690373_2254.JPEG,aeroplane,26,53,497,250,45.10353908360666,-0.1863512147493494,5.359574398948553,0.38316835488129175,0.016430775407644493,0.04380188043649831,0.9224930550997632
n02690373_2261,Images/aeroplane_imagenet/n02690373_2261.JPEG,aeroplane,17,86,458,242,288.23995890898567,-25.049209175475347,-0.3599829696791057,0.5726918125875419,0.1739108079600688,0.1295829090451654,-0.7905614386961106
n02690373_2302,Images/aeroplane_imagenet/n02690373_2302.JPEG,aeroplane,3,85,493,255,318.1541733382547,-18.82861928478974,3.3813262143543974,0.34764067380132024,0.16311424997940285,0.03120136473454706,-0.922803434221678
n02690373_2313,Images/aeroplane_imagenet/n02690373_2313.JPEG,aeroplane,80,80,496,221,102.49999997619334,-13.10511511668814,-1.3876284606029583,0.7738682443384316,-0.08080372015851484,0.08145983363938841,0.6228667551864854
n02690373_2314,Images/aeroplane_imagenet/n02690373_2314.JPEG,aeroplane,11,119,483,228,194.8375946277637,13.964491199121332,6.20871487102558,0.9836804566114224,0.03763002264644916,-0.1273079260867737,-0.12144724217476274
n02690373_2316,Images/aeroplane_imagenet/n02690373_2316.JPEG,aeroplane,94,2,451,316,138.70803883088345,-39.00285339962114,8.25516141077396,0.8882786039246721,-0.053909835396930256,0.3355033134575385,0.3090184106426737
n02690373_2325,Images/aeroplane_imagenet/n02690373_2325.JPEG,aeroplane,24,100,478,209,91.59689077857033,-10.299989014466878,-9.943958229848011,0.7058871978354148,-0.12422729272632321,0.0039284401785482995,0.6973345044035308
n02690373_2327,Images/aeroplane_imagenet/n02690373_2327.JPEG,aeroplane,42,131,409,226,271.42536051308105,5.614779183712927,2.1892569784782343,0.6979613739939569,-0.021731504105650966,-0.047852320279496645,-0.714204324815835
n02690373_2349,Images/aeroplane_imagenet/n02690373_2349.JPEG,aeroplane,3,81,499,261,304.0732710327828,-20.842078678765787,5.216341026050281,0.4534245587839235,0.1805824483680653,0.04519856052331882,-0.8716382500553881
n02690373_2379,Images/aeroplane_imagenet/n02690373_2379.JPEG,aeroplane,8,64,441,221,333.0275576314554,-19.261912130907263,-1.9641488881445364,0.23267922051574072,0.15872356525626846,0.05544297018912681,-0.9579108973329065
n02690373_2395,Images/aeroplane_imagenet/n02690373_2395.JPEG,aeroplane,40,153,474,328,270.0780675072416,-4.213668913200195,-2.107185541936934,0.7065061523964016,0.013024238872990602,0.038975271798123566,-0.7065128123509683
n02690373_2431,Images/aeroplane_imagenet/n02690373_2431.JPEG,aeroplane,3,14,489,159,292.4999999757327,-2.908722938780501,-2.4976672737749843,0.5557192752459253,0.008993750384539216,0.03221304986841829,-0.8306970079351068
n02690373_2435,Images/aeroplane_imagenet/n02690373_2435.JPEG,aeroplane,19,68,494,249,62.36231823882259,-1.971517867104353,2.4204882423410403,0.517864474534843,-0.0037814605665903184,0.026972473301729614,0.8550289891312001
n02690373_2468,Images/aeroplane_imagenet/n02690373_2468.JPEG,aeroplane,5,44,492,262,146.01129928135552,1.91908326393338,-2.361141812252477,0.9560973438725209,-0.014807403065633853,-0.022032785386859433,0.29184442126321175
n02690373_2471,Images/aeroplane_imagenet/n02690373_2471.JPEG,aeroplane,7,76,495,288,316.950802419463,-25.53478692853257,0.0966329049206924,0.3576556421737569,0.2058831317627637,0.08031755944264404,-0.9073277617939458
n02690373_250,Images/aeroplane_imagenet/n02690373_250.JPEG,aeroplane,31,87,447,284,312.3834864914362,-21.03681890371653,13.899388743266329,0.37376915923324816,0.2138127816910526,-0.03569050632169109,-0.9018352941364106
